ISO28178
ORIGINATOR "ISO TC130"
FILE_DESCRIPTOR "ISO15339-CRPC7"
# ISO/PAS 15339-2 Characterized Reference Printing Condition 7, Typical Extra Large
CREATED "2012-12-01"
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1"
FILTER "D50"
SAMPLE_BACKING "White"
# Reference White Point (LAB) =   97.00  1.00  -4.00
# Reference Black Point (LAB) =  4.41  -0.16  2.77
NUMBER_OF_FIELDS 8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1617
BEGIN_DATA
297	55	100	30	0	32.29	45.74	-17.79
298	70	0	30	0	66.56	-36.74	-14.34
299	70	10	30	0	63.09	-29.94	-15.07
300	70	20	30	0	59.52	-23.29	-15.93
301	70	30	30	0	55.62	-16.36	-17.09
302	70	40	30	0	51.43	-9.06	-18.38
303	70	55	30	0	45.21	2.19	-20.20
304	70	70	30	0	38.86	14.46	-21.80
305	70	85	30	0	32.82	26.44	-23.26
306	70	100	30	0	27.89	36.39	-24.36
307	85	0	30	0	59.36	-46.28	-22.89
308	85	10	30	0	56.11	-39.59	-23.45
309	85	20	30	0	52.82	-33.03	-24.06
310	85	30	30	0	49.27	-26.16	-24.89
311	85	40	30	0	45.40	-18.86	-25.89
312	85	55	30	0	39.61	-7.68	-27.35
313	85	70	30	0	33.59	4.39	-28.77
314	85	85	30	0	27.85	16.19	-30.07
315	85	100	30	0	23.12	25.95	-31.13
316	100	0	30	0	53.15	-54.80	-30.09
317	100	10	30	0	49.94	-48.36	-30.69
318	100	20	30	0	46.82	-42.05	-31.24
319	100	30	30	0	43.47	-35.29	-31.89
320	100	40	30	0	39.88	-27.89	-32.62
321	100	55	30	0	34.48	-16.74	-33.74
322	100	70	30	0	28.78	-4.85	-34.95
323	100	85	30	0	23.26	6.75	-36.14
324	100	100	30	0	18.75	16.23	-37.12
325	0	0	40	0	94.45	-2.38	34.44
326	0	10	40	0	89.51	5.38	31.24
327	0	20	40	0	84.82	12.70	28.37
328	0	30	40	0	79.98	20.39	25.54
329	0	40	40	0	75.17	28.21	22.96
330	0	55	40	0	67.66	40.67	19.53
331	0	70	40	0	60.21	53.59	16.99
332	0	85	40	0	52.98	66.57	15.21
333	0	100	40	0	47.89	75.88	14.27
334	10	0	40	0	90.64	-6.98	28.54
335	10	10	40	0	85.78	-0.21	25.32
336	10	20	40	0	81.08	6.98	22.55
337	10	30	40	0	76.27	14.52	19.84
338	10	40	40	0	71.37	22.44	17.30
339	10	55	40	0	64.16	34.62	14.16
340	10	70	40	0	56.92	47.47	11.68
341	10	85	40	0	50.03	60.18	9.89
342	10	100	40	0	44.88	69.93	8.87
343	20	0	40	0	86.88	-11.59	22.84
344	20	10	40	0	82.02	-5.25	19.62
345	20	20	40	0	77.34	1.50	16.84
346	20	30	40	0	72.61	8.82	14.29
347	20	40	40	0	67.76	16.64	11.87
348	20	55	40	0	60.68	28.58	8.84
349	20	70	40	0	53.65	41.35	6.41
350	20	85	40	0	47.03	53.92	4.62
351	20	100	40	0	41.85	64.06	3.46
352	30	0	40	0	83.04	-16.46	17.11
353	30	10	40	0	78.40	-10.19	14.27
354	30	20	40	0	73.86	-3.61	11.72
355	30	30	40	0	69.24	3.53	9.33
356	30	40	40	0	64.49	11.19	7.04
357	30	55	40	0	57.53	22.93	4.08
358	30	70	40	0	50.59	35.58	1.63
359	30	85	40	0	44.16	47.99	-0.23
360	30	100	40	0	38.98	58.32	-1.48
361	40	0	40	0	79.11	-21.55	11.45
362	40	10	40	0	74.83	-15.13	9.15
363	40	20	40	0	70.48	-8.58	6.90
364	40	30	40	0	65.98	-1.61	4.67
365	40	40	40	0	61.35	5.88	2.48
366	40	55	40	0	54.54	17.51	-0.34
367	40	70	40	0	47.73	30.11	-2.76
368	40	85	40	0	41.42	42.44	-4.65
369	40	100	40	0	36.26	52.83	-6.01
370	55	0	40	0	72.87	-29.79	2.92
371	55	10	40	0	69.06	-23.12	1.29
372	55	20	40	0	65.11	-16.57	-0.46
373	55	30	40	0	60.87	-9.72	-2.41
374	55	40	40	0	56.45	-2.50	-4.42
375	55	55	40	0	49.92	9.00	-6.99
376	55	70	40	0	43.33	21.57	-9.25
377	55	85	40	0	37.19	33.85	-11.14
378	55	100	40	0	32.15	44.17	-12.55
379	70	0	40	0	66.11	-39.09	-5.84
380	70	10	40	0	62.67	-32.30	-7.02
381	70	20	40	0	59.10	-25.68	-8.36
382	70	30	40	0	55.23	-18.77	-9.87
383	70	40	40	0	51.08	-11.56	-11.59
384	70	55	40	0	44.88	-0.24	-13.87
385	70	70	40	0	38.55	12.19	-15.96
386	70	85	40	0	32.60	24.34	-17.79
387	70	100	40	0	27.68	34.53	-19.20
388	85	0	40	0	58.96	-49.19	-14.70
389	85	10	40	0	55.74	-42.48	-15.67
390	85	20	40	0	52.47	-35.91	-16.72
391	85	30	40	0	48.93	-29.00	-17.89
392	85	40	40	0	45.12	-21.65	-19.22
393	85	55	40	0	39.33	-10.43	-21.11
394	85	70	40	0	33.31	1.76	-23.01
395	85	85	40	0	27.58	13.67	-24.70
396	85	100	40	0	22.81	23.68	-26.06
397	100	0	40	0	52.78	-58.09	-22.16
398	100	10	40	0	49.61	-51.63	-23.13
399	100	20	40	0	46.49	-45.25	-24.08
400	100	30	40	0	43.17	-38.47	-25.07
401	100	40	40	0	39.60	-31.10	-26.17
402	100	55	40	0	34.22	-19.93	-27.68
403	100	70	40	0	28.48	-7.91	-29.32
404	100	85	40	0	22.94	3.76	-30.88
405	100	100	40	0	18.31	13.50	-32.16
406	0	0	55	0	93.38	-3.17	50.46
407	0	10	55	0	88.52	4.74	46.53
408	0	20	55	0	83.94	12.05	43.13
409	0	30	55	0	79.19	19.80	39.70
410	0	40	55	0	74.47	27.69	36.55
411	0	55	55	0	67.18	40.11	32.03
412	0	70	55	0	59.90	53.06	28.43
413	0	85	55	0	52.86	66.02	25.59
414	0	100	55	0	47.89	75.28	23.91
415	10	0	55	0	89.61	-8.06	44.15
416	10	10	55	0	84.86	-1.06	39.86
417	10	20	55	0	80.26	6.13	36.55
418	10	30	55	0	75.53	13.70	33.24
419	10	40	55	0	70.75	21.58	30.13
420	10	55	55	0	63.62	33.72	25.86
421	10	70	55	0	56.55	46.56	22.49
422	10	85	55	0	49.84	59.29	19.78
423	10	100	55	0	44.81	69.03	18.03
424	20	0	55	0	85.89	-12.97	38.06
425	20	10	55	0	81.13	-6.37	33.85
426	20	20	55	0	76.52	0.29	30.22
427	20	30	55	0	71.86	7.64	27.07
428	20	40	55	0	67.08	15.43	24.06
429	20	55	55	0	60.12	27.29	19.97
430	20	70	55	0	53.22	40.09	16.72
431	20	85	55	0	46.77	52.68	14.07
432	20	100	55	0	41.72	62.82	12.26
433	30	0	55	0	82.08	-18.11	31.99
434	30	10	55	0	77.51	-11.66	28.16
435	30	20	55	0	73.03	-5.11	24.75
436	30	30	55	0	68.44	2.00	21.68
437	30	40	55	0	63.77	9.63	18.82
438	30	55	55	0	56.94	21.29	14.89
439	30	70	55	0	50.13	33.98	11.59
440	30	85	55	0	43.85	46.43	8.91
441	30	100	55	0	38.79	56.79	7.00
442	40	0	55	0	78.20	-23.50	25.96
443	40	10	55	0	73.92	-16.95	22.63
444	40	20	55	0	69.65	-10.44	19.58
445	40	30	55	0	65.20	-3.46	16.72
446	40	40	55	0	60.63	4.04	14.01
447	40	55	55	0	53.94	15.52	10.23
448	40	70	55	0	47.24	28.18	6.97
449	40	85	55	0	41.07	40.56	4.26
450	40	100	55	0	36.01	51.06	2.26
451	55	0	55	0	72.04	-32.34	16.88
452	55	10	55	0	68.26	-25.57	14.30
453	55	20	55	0	64.35	-19.00	11.78
454	55	30	55	0	60.14	-12.16	9.24
455	55	40	55	0	55.76	-4.90	6.75
456	55	55	55	0	49.30	6.55	3.27
457	55	70	55	0	42.80	19.13	0.16
458	55	85	55	0	36.76	31.48	-2.49
459	55	100	55	0	31.79	41.99	-4.50
460	70	0	55	0	65.36	-42.32	7.59
461	70	10	55	0	61.94	-35.45	5.57
462	70	20	55	0	58.41	-28.79	3.50
463	70	30	55	0	54.56	-21.88	1.35
464	70	40	55	0	50.44	-14.68	-0.84
465	70	55	55	0	44.29	-3.31	-3.95
466	70	70	55	0	38.00	9.18	-6.84
467	70	85	55	0	32.10	21.43	-9.39
468	70	100	55	0	27.22	31.84	-11.33
469	85	0	55	0	58.28	-53.29	-1.82
470	85	10	55	0	55.11	-46.44	-3.54
471	85	20	55	0	51.87	-39.82	-5.27
472	85	30	55	0	48.37	-32.87	-7.07
473	85	40	55	0	44.57	-25.46	-8.92
474	85	55	55	0	38.81	-14.28	-11.57
475	85	70	55	0	32.76	-1.86	-14.12
476	85	85	55	0	27.01	10.13	-16.50
477	85	100	55	0	22.21	20.33	-18.33
478	100	0	55	0	52.20	-62.83	-9.70
479	100	10	55	0	49.07	-56.30	-11.38
480	100	20	55	0	46.00	-49.87	-12.98
481	100	30	55	0	42.70	-43.00	-14.59
482	100	40	55	0	39.16	-35.62	-16.18
483	100	55	55	0	33.76	-24.36	-18.44
484	100	70	55	0	27.98	-12.23	-20.67
485	100	85	55	0	22.33	-0.32	-22.82
486	100	100	55	0	17.53	9.63	-24.57
487	0	0	70	0	92.28	-3.68	67.77
488	0	10	70	0	87.43	4.36	63.07
489	0	20	70	0	82.90	11.75	58.95
490	0	30	70	0	78.20	19.58	54.81
491	0	40	70	0	73.54	27.53	50.87
492	0	55	70	0	66.36	40.04	45.24
493	0	70	70	0	59.28	52.95	40.34
494	0	85	70	0	52.45	65.82	36.32
495	0	100	70	0	47.66	75.01	33.77
496	10	0	70	0	88.49	-8.73	61.00
497	10	10	70	0	83.76	-1.58	56.28
498	10	20	70	0	79.20	5.70	52.25
499	10	30	70	0	74.54	13.33	48.28
500	10	40	70	0	69.85	21.21	44.44
501	10	55	70	0	62.84	33.40	39.06
502	10	70	70	0	55.92	46.16	34.32
503	10	85	70	0	49.40	58.79	30.47
504	10	100	70	0	44.54	68.45	27.85
505	20	0	70	0	84.77	-13.81	54.46
506	20	10	70	0	80.05	-7.07	49.87
507	20	20	70	0	75.49	-0.37	45.68
508	20	30	70	0	70.88	7.02	41.91
509	20	40	70	0	66.20	14.84	38.17
510	20	55	70	0	59.34	26.73	33.04
511	20	70	70	0	52.58	39.36	28.41
512	20	85	70	0	46.31	51.87	24.65
513	20	100	70	0	41.42	61.88	21.94
514	30	0	70	0	80.96	-19.18	47.94
515	30	10	70	0	76.41	-12.59	43.74
516	30	20	70	0	71.99	-6.04	39.84
517	30	30	70	0	67.45	1.06	36.11
518	30	40	70	0	62.84	8.74	32.54
519	30	55	70	0	56.12	20.40	27.60
